window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
353,0.9658236677390346,0.9799738616239762,15.022598603953917,11.485864338835388
354,0.8596074708070948,0.8874697034357353,30.72746173393968,27.44300691786605
355,0.9234371300321337,0.9282655061363658,22.566144819486198,21.833966596352788
356,0.9939600658343622,0.947453746542318,6.300464482315055,18.65644150549435
357,0.9932801606589077,0.9335438525323059,6.646003635452573,21.005846659394688
358,0.9910841290905462,0.7512897407895336,7.656719214174551,41.29777694226363
359,0.9928793624073986,0.8943460360139655,6.841559576636289,26.575446645289713
360,0.9934078591907779,0.9950123158737945,6.5824828205817845,5.724898306906633
361,0.9915492183668521,0.9667350666916453,7.454051501539312,14.819797416706322
362,0.9983086241994299,0.9886370761502898,3.3328741772157855,8.645592777528849
363,0.9904024246714769,0.9866921736541056,7.944496089433586,9.35780516060331
364,0.2028969349865285,0.21427503419153715,78.29358474818687,77.62700135979448
365,0.9975185152811274,0.9926428430252155,4.037228046464459,6.954393580062154
366,0.9956657508840135,0.9921970679309013,5.336439023863267,7.16224784869815
367,0.9933836841013239,0.9790118726778623,6.594554928150089,11.759449752687066
368,0.9975307536962381,0.9786402312712594,4.027256043387477,11.86347677043074
369,0.9995815778949708,0.9844213994407573,1.657524989099336,10.12668443499849
370,0.9995003881975754,0.8856483586956989,1.8112235571694772,27.668585569346344
371,0.9985448061209051,0.38689792809572243,3.0913682286305213,67.23838339493525
372,0.9988049732540577,0.9803691939618651,2.8013650228669618,11.371551686786452
373,0.9929138005271011,0.9854946737954221,6.824975690823384,9.770746530778839
374,0.9919296156938365,0.9799630485350208,7.28412262449414,11.488975238856904
375,0.9035429498699669,0.892508663705326,25.37224768714737,26.809802867659876
376,0.9887881093323657,0.975761751120492,8.587834488936462,12.640649409706919
377,0.9897930049925526,0.9846012040305745,8.193258893930107,10.06792319150191
378,0.9969796734031713,0.9864684973306133,4.454243486594966,9.436296638516023
379,0.9998677033487254,0.9768892640792042,0.9320019993480908,12.341970094576215
380,0.9999776299599898,0.435016998288412,0.3832408725417073,64.21362448942807
381,0.997832865622668,0.969805667053195,3.7727585616563752,14.115595980695325
382,0.9912080374824859,0.9637068241587345,7.603249640003817,15.483617659523613
383,0.9782766284335623,0.9780241363484831,11.964390810403883,12.033976610940256
384,0.9580648249448918,0.9481253889791806,16.651614570097777,18.535767617231247
385,0.9943661853045684,0.9888871304729792,6.08475385984587,8.549756539353332
386,0.9985868843744317,0.9579409667944332,3.0463348243982886,16.676362051235266
387,0.9986285133078525,0.99214419858692,3.001118040002704,7.186502809996427
388,0.9988718726483943,0.8948515244189784,2.7218082832101973,26.51063505365431
389,0.9994885972299723,0.8511136526889687,1.8324733962400135,31.666996239484018
390,0.998446534797744,0.9826983314552553,3.1940714932728547,10.673572100658964
