01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
54,52,50,50,47,55,51,41,85720,86120,10,13,0.1368421052631579,0.10869565217391304,-2.100265113197597,2.068366030498743,2.2213888858698203,1,01-leading
49,52,45,55,51,42,46,60,87720,88120,14,11,0.10091743119266056,0.1320754716981132,2.316582092223401,1.5496334059277164,1.297368417970573,1,29-leading
45,51,47,56,52,44,45,60,87760,88160,15,15,0.14285714285714285,0.14285714285714285,2.316582092223401,2.5870986550697697,2.3761019903260685,1,29-leading
46,51,45,55,52,45,47,59,87800,88200,12,13,0.12380952380952381,0.11320754716981132,2.084116449832822,2.068366030498743,1.8861771595479477,1,29-leading
43,53,54,49,45,49,51,56,88320,88720,5,13,0.13131313131313133,0.04672897196261682,1.3867195226610856,2.068366030498743,2.079177850460541,1,29-leading
45,53,55,51,40,49,47,60,88360,88760,13,15,0.14285714285714285,0.12149532710280374,2.316582092223401,2.5870986550697697,2.3761019903260685,1,29-leading
49,52,57,53,46,53,49,41,90600,91000,8,8,0.08888888888888889,0.08888888888888889,-2.100265113197597,0.7715344690711767,0.9879816364547256,1,01-leading
53,53,56,50,48,52,47,41,90640,91040,6,12,0.1276595744680851,0.06818181818181818,-2.100265113197597,1.8089997182132298,1.9852045189605463,1,01-leading
44,47,44,46,53,54,53,59,92680,93080,6,15,0.14563106796116504,0.05357142857142857,2.084116449832822,2.5870986550697697,2.4474502666529796,1,29-leading
43,49,47,41,53,54,55,58,92720,93120,3,15,0.1485148514851485,0.02654867256637168,1.8516508074422433,2.5870986550697697,2.521624217289867,1,29-leading
44,50,49,43,50,50,55,59,92800,93200,4,15,0.14563106796116504,0.03508771929824561,2.084116449832822,2.5870986550697697,2.4474502666529796,1,29-leading
41,50,48,46,48,53,51,63,92840,93240,12,22,0.21153846153846154,0.10526315789473684,3.0139790193951375,4.402662841068362,4.142657870535641,1,29-leading
47,48,47,48,47,52,52,59,92880,93280,7,12,0.11320754716981132,0.06306306306306306,2.084116449832822,1.8089997182132298,1.613483149963899,1,29-leading
43,48,46,50,47,50,52,64,92920,93320,12,21,0.19626168224299065,0.10344827586206896,3.2464446617857163,4.143296528782849,3.749723011199306,1,29-leading
44,50,47,48,46,51,53,61,92960,93360,8,17,0.1619047619047619,0.07017543859649122,2.5490477346139797,3.105831279640796,2.86602682110419,1,29-leading
41,51,50,45,47,53,57,56,93040,93440,1,15,0.15463917525773196,0.008849557522123894,1.3867195226610856,2.5870986550697697,2.6791482774053192,1,29-leading
48,49,47,45,48,52,52,59,93160,93560,7,11,0.102803738317757,0.06306306306306306,2.084116449832822,1.5496334059277164,1.3458862246711412,1,29-leading
44,53,46,43,52,53,51,58,93200,93600,7,14,0.13725490196078433,0.06422018348623854,1.8516508074422433,2.3277323427842562,2.2320064518619156,1,29-leading
45,54,45,44,52,51,51,58,93240,93640,7,13,0.1262135922330097,0.06422018348623854,1.8516508074422433,2.068366030498743,1.9480123323646037,1,29-leading
42,56,45,44,52,52,50,59,93280,93680,9,17,0.16831683168316833,0.08256880733944955,2.084116449832822,3.105831279640796,3.0309520116631616,1,29-leading
39,47,44,55,53,52,51,59,94280,94680,8,20,0.20408163265306123,0.07272727272727272,2.084116449832822,3.883930216497336,3.95086037497003,1,29-leading
39,45,43,58,52,52,53,58,94320,94720,5,19,0.1958762886597938,0.04504504504504504,1.8516508074422433,3.6245639042118225,3.739810282182695,1,29-leading
38,43,41,57,54,54,53,60,94360,94760,7,22,0.22448979591836735,0.061946902654867256,2.316582092223401,4.402662841068362,4.475779836518017,1,29-leading
52,47,49,56,49,57,51,39,94680,95080,12,13,0.14285714285714285,0.13333333333333333,-2.5651963979787546,2.068366030498743,2.3761019903260685,1,01-leading
56,50,54,52,45,56,46,41,94760,95160,5,15,0.15463917525773196,0.05747126436781609,-2.100265113197597,2.5870986550697697,2.6791482774053192,1,01-leading
44,50,53,50,50,46,50,57,95240,95640,7,13,0.12871287128712872,0.06542056074766354,1.6191851650516644,2.068366030498743,2.012296422916573,1,29-leading
42,51,53,51,51,45,51,56,95280,95680,5,14,0.14285714285714285,0.04672897196261682,1.3867195226610856,2.3277323427842562,2.3761019903260685,1,29-leading
42,58,56,46,46,44,53,55,95440,95840,2,13,0.13402061855670103,0.018518518518518517,1.1542538802705067,2.068366030498743,2.148817275016631,1,29-leading
43,58,57,45,46,43,52,56,95480,95880,4,13,0.13131313131313133,0.037037037037037035,1.3867195226610856,2.068366030498743,2.079177850460541,1,29-leading
43,52,55,44,52,45,53,56,95680,96080,3,13,0.13131313131313133,0.027522935779816515,1.3867195226610856,2.068366030498743,2.079177850460541,1,29-leading
56,48,59,44,51,49,50,43,96200,96600,7,13,0.13131313131313133,0.07526881720430108,-1.6353338284164394,2.068366030498743,2.079177850460541,1,01-leading
55,51,60,46,48,48,50,42,96280,96680,8,13,0.13402061855670103,0.08695652173913043,-1.8677994708070182,2.068366030498743,2.148817275016631,1,01-leading
40,58,55,51,48,48,48,52,96600,97000,4,12,0.13043478260869565,0.04,0.45685695309877017,1.8089997182132298,2.0565857963403373,1,29-leading
42,57,54,50,47,47,47,56,96640,97040,9,14,0.14285714285714285,0.08737864077669903,1.3867195226610856,2.3277323427842562,2.3761019903260685,1,29-leading
42,57,55,48,48,43,48,59,96680,97080,11,17,0.16831683168316833,0.102803738317757,2.084116449832822,3.105831279640796,3.0309520116631616,1,29-leading
40,57,54,51,53,42,46,57,96720,97120,11,17,0.17525773195876287,0.10679611650485436,1.6191851650516644,3.105831279640796,3.2094792797940066,1,29-leading
35,57,52,54,51,47,48,56,96760,97160,8,21,0.23076923076923078,0.07692307692307693,1.3867195226610856,4.143296528782849,4.637293516994321,1,29-leading
